id,friendly_url,name,alternate_name,post,latitude,longitude,bounds_northeast_latitude,bounds_northeast_longitude,bounds_southwest_latitude,bounds_southwest_longitude,viewport_northeast_latitude,viewport_northeast_longitude,viewport_southwest_latitude,viewport_southwest_longitude,type,parent_id,place_id,formatted_address,old_id
18225,redland-bay,Redland Bay,Redland Bay,4165,-27.61174,153.302452,-27.59316,153.362621,-27.711364,153.254073,-27.59316,153.362621,-27.711364,153.254073,suburb,103,ChIJAX1TJz1vkWsRYJbe81qjAgU,"Redland Bay QLD, Australia",9089
18226,victoria-point,Victoria Point,Victoria Point,4165,-27.586035,153.307209,-27.563357,153.318244,-27.606334,153.255341,-27.563357,153.318244,-27.606334,153.255341,suburb,103,ChIJ_z6ibg1mkWsRUJze81qjAgU,"Victoria Point QLD, Australia",9090
18227,east-brisbane,East Brisbane,East Brisbane,4169,-27.479675,153.045902,-27.476077,153.057337,-27.491325,153.038697,-27.476077,153.057337,-27.491325,153.038697,suburb,103,ChIJ3aGFOTpakWsRcIfe81qjAgU,"East Brisbane QLD, Australia",9092
18228,kangaroo-point,Kangaroo Point,Kangaroo Point,4169,-27.480118,153.036473,-27.464459,153.041695,-27.485675,153.028294,-27.464459,153.041695,-27.485675,153.028294,suburb,103,ChIJu_3hyxlakWsREI3e81qjAgU,"Kangaroo Point QLD, Australia",9093
18229,cannon-hill,Cannon Hill,Cannon Hill,4170,-27.47135,153.099901,-27.457528,153.112758,-27.486954,153.079023,-27.457528,153.112758,-27.486954,153.079023,suburb,103,ChIJr_jaVmJZkWsRMIPe81qjAgU,"Cannon Hill QLD, Australia",9094
18230,morningside,Morningside,Morningside,4170,-27.46728,153.07314,-27.446361,153.089742,-27.478905,153.0635,-27.446361,153.089742,-27.478905,153.0635,suburb,103,ChIJXfEicm9ZkWsRIJHe81qjAgU,"Morningside QLD, Australia",9095
18231,norman-park,Norman Park,Norman Park,4170,-27.483302,153.06438,-27.469679,153.077253,-27.487576,153.049202,-27.469679,153.077253,-27.487576,153.049202,suburb,103,ChIJD2ZIPtNbkWsRMJPe81qjAgU,"Norman Park QLD, Australia",9096
18232,seven-hills,Seven Hills,Seven Hills,4170,-27.482337,153.075032,-27.473406,153.088513,-27.487093,153.066257,-27.473406,153.088513,-27.487093,153.066257,suburb,103,ChIJR6pGlNhbkWsRcNfe81qjAgU,"Seven Hills QLD, Australia",9097
18233,balmoral,Balmoral,Balmoral,4171,-27.46039,153.063188,-27.450081,153.076223,-27.463624,153.061493,-27.450081,153.076223,-27.463624,153.061493,suburb,103,ChIJaznF4QdZkWsRMH_e81qjAgU,"Balmoral QLD 4171, Australia",9098
18234,bulimba,Bulimba,Bulimba,4171,-27.451508,153.06059,-27.44214,153.071538,-27.457259,153.050645,-27.44214,153.071538,-27.457259,153.050645,suburb,103,ChIJXTV7959ZkWsRQILe81qjAgU,"Bulimba QLD 4171, Australia",9099
18235,hawthorne,Hawthorne,Hawthorne,4171,-27.461961,153.060426,-27.456329,153.065044,-27.472951,153.053282,-27.456329,153.065044,-27.472951,153.053282,suburb,103,ChIJ9S5zMoJZkWsR8Ire81qjAgU,"Hawthorne QLD 4171, Australia",9100
18236,murarrie,Murarrie,Murarrie,4172,-27.464488,153.104817,-27.429291,153.129396,-27.471186,153.087828,-27.429291,153.129396,-27.471186,153.087828,suburb,103,ChIJrZ6q3kVZkWsRMJLe81qjAgU,"Murarrie QLD, Australia",9101
18237,tingalpa,Tingalpa,Tingalpa,4173,-27.474491,153.125487,-27.458549,153.154776,-27.488395,153.103475,-27.458549,153.154776,-27.488395,153.103475,suburb,103,ChIJc-1K9aRekWsRMJve81qjAgU,"Tingalpa QLD, Australia",9102
18238,hemmant,Hemmant,Hemmant,4174,-27.448384,153.127089,-27.425501,153.143601,-27.464939,153.111197,-27.425501,153.143601,-27.464939,153.111197,suburb,103,ChIJ997wxd5ekWsREIve81qjAgU,"Hemmant QLD, Australia",9105
18239,lytton,Lytton,Lytton,4178,-27.422414,153.147978,-27.404656,153.167646,-27.442542,153.135099,-27.404656,153.167646,-27.442542,153.135099,suburb,103,ChIJTYPhaAVfkWsRcI_e81qjAgU,"Lytton QLD 4178, Australia",9106
18240,port-of-brisbane,Port Of Brisbane,Port Of Brisbane,4178,-27.384896,153.17629,-27.360428,153.24126,-27.42979,153.152585,-27.360428,153.24126,-27.42979,153.152585,suburb,103,ChIJ_7PJo2tfkWsR4Ije81qjAgU,"Port Of Brisbane QLD, Australia",9107
18241,wynnum,Wynnum,Wynnum,4178,-27.443723,153.173702,-27.41933,153.18365,-27.45619,153.152442,-27.41933,153.18365,-27.45619,153.152442,suburb,103,ChIJuV_pfLBfkWsR8J7e81qjAgU,"Wynnum QLD, Australia",9108
18242,wynnum-north,Wynnum North,Wynnum North,4178,-27.437349,153.158654,0,0,0,0,0,0,0,0,,103,ChIJR48GKqZfkWsRcMcz6lujAh0,"Wynnum North, Wynnum QLD 4178, Australia",9109
18243,wynnum-west,Wynnum West,Wynnum West,4178,-27.456484,153.15338,-27.435101,153.167548,-27.466322,153.138681,-27.435101,153.167548,-27.466322,153.138681,suburb,103,ChIJVaWGiwxfkWsRIJ_e81qjAgU,"Wynnum West QLD 4178, Australia",9111
18244,lota,Lota,Lota,4179,-27.467346,153.192312,-27.461558,153.193877,-27.476652,153.17613,-27.461558,153.193877,-27.476652,153.17613,suburb,103,ChIJM_oM7ztekWsRII_e81qjAgU,"Lota QLD, Australia",9112
18245,manly,Manly,Manly,4179,-27.454241,153.185914,-27.445494,153.194963,-27.46294,153.174869,-27.445494,153.194963,-27.46294,153.174869,suburb,103,ChIJhVr3mUlekWsRwI_e81qjAgU,"Manly QLD 4179, Australia",9113
18246,manly-west,Manly West,Manly West,4179,-27.474339,153.167363,-27.453712,153.184463,-27.477592,153.145238,-27.453712,153.184463,-27.477592,153.145238,suburb,103,ChIJ1evBf1xekWsR0I_e81qjAgU,"Manly West QLD 4179, Australia",9114
18247,amity,Amity,Amity,4183,-27.398357,153.4387,-27.388523,153.47062,-27.412584,153.436617,-27.388523,153.47062,-27.412584,153.436617,suburb,103,ChIJqzY6mpPWk2sRgH7e81qjAgU,"Amity QLD 4183, Australia",9115
18248,dunwich,Dunwich,Dunwich,4183,-27.498674,153.403284,-27.489875,153.416552,-27.51725,153.38388,-27.489875,153.416552,-27.51725,153.38388,suburb,103,ChIJ22BSASVjkWsREIfe81qjAgU,"Dunwich QLD 4183, Australia",9117
18249,north-stradbroke-island,North Stradbroke Island,North Stradbroke Island,4183,-27.433852,153.46353,-27.38974,153.55292,-27.740753,153.393076,-27.38974,153.55292,-27.740753,153.393076,suburb,103,ChIJ679qiJt7kWsRoJPe81qjAgU,"North Stradbroke Island QLD 4183, Australia",9118
18250,point-lookout,Point Lookout,Point Lookout,4183,-27.426897,153.535163,-27.420383,153.546669,-27.446261,153.496213,-27.420383,153.546669,-27.446261,153.496213,suburb,103,ChIJw1dZfk3Uk2sRUJXe81qjAgU,"Point Lookout QLD 4183, Australia",9119
18251,coochiemudlo-island,Coochiemudlo Island,Coochiemudlo Island,4184,-27.573912,153.332362,-27.563458,153.338643,-27.574944,153.318601,-27.563458,153.338643,-27.574944,153.318601,suburb,103,ChIJ8bGtx0xkkWsRcIXe81qjAgU,"Coochiemudlo Island QLD 4184, Australia",9120
18252,karragarra-island,Karragarra Island,Karragarra Island,4184,-27.635297,153.362892,-27.635154,153.386,-27.642752,153.360117,-27.635154,153.386,-27.642752,153.360117,suburb,103,ChIJW5YG9utvkWsRYI3e81qjAgU,"Karragarra Island QLD 4184, Australia",9121
18253,lamb-island,Lamb Island,Lamb Island,4184,-27.630181,153.373609,-27.61643,153.390778,-27.631878,153.372517,-27.61643,153.390778,-27.631878,153.372517,suburb,103,ChIJTWJB3ldlkWsRYI7e81qjAgU,"Lamb Island QLD 4184, Australia",9122
18254,macleay-island,Macleay Island,Macleay Island,4184,-27.631361,153.365794,-27.580575,153.376155,-27.63243,153.346916,-27.580575,153.376155,-27.63243,153.346916,suburb,103,ChIJ0ZZ8XsdlkWsRoI_e81qjAgU,"Macleay Island QLD 4184, Australia",9123
18255,russell-island,Russell Island,Russell Island,4184,-27.645807,153.382201,-27.631203,153.415809,-27.708657,153.363518,-27.631203,153.415809,-27.708657,153.363518,suburb,103,ChIJFxrUw35vkWsRgJfe81qjAgU,"Russell Island QLD 4184, Australia",9126
18256,bethania,Bethania,Bethania,4205,-27.68707,153.157518,-27.670997,153.170237,-27.704797,153.139658,-27.670997,153.170237,-27.704797,153.139658,suburb,103,ChIJAagvuA5BkWsRYIDe81qjAgU,"Bethania QLD, Australia",9127
18257,alberton,Alberton,Alberton,4207,-27.703457,153.25636,-27.69093,153.299888,-27.72483,153.231855,-27.69093,153.299888,-27.72483,153.231855,suburb,103,ChIJIdWabcdrkWsRAH7e81qjAgU,"Alberton QLD, Australia",9128
18258,bahrs-scrub,Bahrs Scrub,Bahrs Scrub,4207,-27.741965,153.188822,-27.720511,153.193693,-27.755058,153.15329,-27.720511,153.193693,-27.755058,153.15329,suburb,103,ChIJCbOZokBAkWsREH_e81qjAgU,"Bahrs Scrub QLD 4207, Australia",9129
18259,bannockburn,Bannockburn,Bannockburn,4207,-27.753217,153.187197,-27.753029,153.198864,-27.767322,153.185529,-27.753029,153.198864,-27.767322,153.185529,suburb,103,ChIJHY1kF_g_kWsRUH_e81qjAgU,"Bannockburn QLD 4207, Australia",9130
18260,beenleigh,Beenleigh,Beenleigh,4207,-27.715357,153.202132,-27.69565,153.221021,-27.729752,153.17316,-27.69565,153.221021,-27.729752,153.17316,suburb,103,ChIJS0D7BrpqkWsR0H_e81qjAgU,"Beenleigh QLD 4207, Australia",9131
18261,belivah,Belivah,Belivah,4207,-27.757184,153.186027,-27.749487,153.186883,-27.767423,153.162233,-27.749487,153.186883,-27.767423,153.162233,suburb,103,ChIJSRqERoo_kWsR4H_e81qjAgU,"Belivah QLD 4207, Australia",9132
18262,buccan,Buccan,Buccan,4207,-27.731262,153.128822,-27.715246,153.163694,-27.769436,153.106553,-27.715246,153.163694,-27.769436,153.106553,suburb,103,ChIJZz3R6ZlAkWsRMILe81qjAgU,"Buccan QLD, Australia",9133
18263,cedar-creek,Cedar Creek,Cedar Creek,4207,-27.863067,153.202689,-27.797366,153.216545,-27.897132,153.137167,-27.797366,153.216545,-27.897132,153.137167,suburb,103,ChIJZXnnx11PkWsRgNfe81qjAgU,"Cedar Creek QLD 4207, Australia",9134
18264,eagleby,Eagleby,Eagleby,4207,-27.702472,153.213003,-27.678355,153.245142,-27.727445,153.194923,-27.678355,153.245142,-27.727445,153.194923,suburb,103,ChIJiZFbJ3VqkWsRYIfe81qjAgU,"Eagleby QLD, Australia",9135
18265,edens-landing,Edens Landing,Edens Landing,4207,-27.70037,153.168621,-27.694009,153.179792,-27.711739,153.157754,-27.694009,153.179792,-27.711739,153.157754,suburb,103,ChIJxTn8trFBkWsR0Ife81qjAgU,"Edens Landing QLD, Australia",9136
18266,holmview,Holmview,Holmview,4207,-27.71196,153.169748,-27.698457,153.183276,-27.726285,153.158817,-27.698457,153.183276,-27.726285,153.158817,suburb,103,ChIJYbbNWUtAkWsRsIve81qjAgU,"Holmview QLD 4207, Australia",9137
18267,logan-village,Logan Village,Logan Village,4207,-27.766268,153.10898,-27.74991,153.161884,-27.828221,153.068246,-27.74991,153.161884,-27.828221,153.068246,suburb,103,ChIJpb7wWjQ_kWsR0I7e81qjAgU,"Logan Village QLD, Australia",9138
18268,luscombe,Luscombe,Luscombe,4207,-27.775651,153.205646,-27.7597,153.231539,-27.81635,153.168899,-27.7597,153.231539,-27.81635,153.168899,suburb,103,ChIJ2RNuKtk_kWsRQI_e81qjAgU,"Luscombe QLD 4207, Australia",9139
18269,mount-warren-park,Mount Warren Park,Mount Warren Park,4207,-27.72842,153.207925,-27.721398,153.219972,-27.740101,153.191987,-27.721398,153.219972,-27.740101,153.191987,suburb,103,ChIJzbdqp4RqkWsR8JHe81qjAgU,"Mount Warren Park QLD 4207, Australia",9140
18270,stapylton,Stapylton,Stapylton,4207,-27.730284,153.24548,-27.708089,153.270041,-27.755774,153.212737,-27.708089,153.270041,-27.755774,153.212737,suburb,103,ChIJqR2Hz_BqkWsRUJne81qjAgU,"Stapylton QLD 4207, Australia",9141
18271,steiglitz,Steiglitz,Steiglitz,4207,-27.73467,153.357792,-27.719118,153.36085,-27.764284,153.324624,-27.719118,153.36085,-27.764284,153.324624,suburb,103,ChIJ23Dnm1RskWsRYJne81qjAgU,"Steiglitz QLD 4207, Australia",9142
18272,windaroo,Windaroo,Windaroo,4207,-27.740728,153.191837,-27.736575,153.201307,-27.754478,153.186133,-27.736575,153.201307,-27.754478,153.186133,suburb,103,ChIJeyVzhBtAkWsREJ7e81qjAgU,"Windaroo QLD 4207, Australia",9143
18273,wolffdene,Wolffdene,Wolffdene,4207,-27.790141,153.180491,-27.761377,153.193778,-27.80596,153.155659,-27.761377,153.193778,-27.80596,153.155659,suburb,103,ChIJaVf_zbs_kWsRQJ7e81qjAgU,"Wolffdene QLD 4207, Australia",9144
18274,woongoolba,Woongoolba,Woongoolba,4207,-27.745501,153.320899,-27.695258,153.356721,-27.768028,153.280801,-27.695258,153.356721,-27.768028,153.280801,suburb,103,ChIJ27A2r2dskWsRwJ7e81qjAgU,"Woongoolba QLD, Australia",9145
18275,yarrabilba,Yarrabilba,Yarrabilba,4207,-27.826356,153.104424,-27.793589,153.158295,-27.853772,153.097271,-27.793589,153.158295,-27.853772,153.097271,suburb,103,ChIJl4hi8Ag-kWsRkNfe81qjAgU,"Yarrabilba QLD 4207, Australia",9146
18276,yatala,Yatala,Yatala,4207,-27.728991,153.22183,-27.726143,153.244182,-27.776799,153.186612,-27.726143,153.244182,-27.776799,153.186612,suburb,103,ChIJH5pgG79qkWsRUJ_e81qjAgU,"Yatala QLD 4207, Australia",9147
18277,gilberton,Gilberton,Gilberton,4208,-27.726989,153.271659,-27.721083,153.291984,-27.767797,153.250461,-27.721083,153.291984,-27.767797,153.250461,suburb,103,ChIJyzyv9hJrkWsRwIne81qjAgU,"Gilberton QLD 4208, Australia",9149
18278,jacobs-well,Jacobs Well,Jacobs Well,4208,-27.780574,153.361974,-27.75878,153.391172,-27.804858,153.336034,-27.75878,153.391172,-27.804858,153.336034,suburb,103,ChIJaatiizltkWsRUIze81qjAgU,"Jacobs Well QLD, Australia",9150
18279,kingsholme,Kingsholme,Kingsholme,4208,-27.800563,153.261604,-27.79803,153.266225,-27.858493,153.207889,-27.79803,153.266225,-27.858493,153.207889,suburb,103,ChIJ0QffIboVkWsR8I3e81qjAgU,"Kingsholme QLD 4208, Australia",9151
18280,norwell,Norwell,Norwell,4208,-27.786766,153.315042,-27.748349,153.34563,-27.806264,153.266699,-27.748349,153.34563,-27.806264,153.266699,suburb,103,ChIJH6TpLqxskWsR0JPe81qjAgU,"Norwell QLD, Australia",9152
18281,ormeau,Ormeau,Ormeau,4208,-27.786652,153.252212,-27.749651,153.280863,-27.799726,153.227702,-27.749651,153.280863,-27.799726,153.227702,suburb,103,ChIJX5FbV80UkWsRMJTe81qjAgU,"Ormeau QLD 4208, Australia",9153
18282,ormeau-hills,Ormeau Hills,Ormeau Hills,4208,-27.795749,153.259324,-27.788373,153.261151,-27.813071,153.210329,-27.788373,153.261151,-27.813071,153.210329,suburb,103,ChIJ9ZEtqxEVkWsRkNve81qjAgU,"Ormeau Hills QLD 4208, Australia",9154
18283,coomera,Coomera,Coomera,4209,-27.861526,153.312019,-27.821073,153.385746,-27.876835,153.302733,-27.821073,153.385746,-27.876835,153.302733,suburb,103,ChIJ5R8xFKkWkWsRUNfe81qjAgU,"Coomera QLD, Australia",9155
18284,pimpama,Pimpama,Pimpama,4209,-27.81596,153.292475,-27.780735,153.378253,-27.841156,153.260061,-27.780735,153.378253,-27.841156,153.260061,suburb,103,ChIJy4kw_4QTkWsRAJXe81qjAgU,"Pimpama QLD, Australia",9156
18285,upper-coomera,Upper Coomera,Upper Coomera,4209,-27.86933,153.312302,-27.838695,153.314447,-27.91781,153.251375,-27.838695,153.314447,-27.91781,153.251375,suburb,103,ChIJ897qElgRkWsRcKfe81qjAgU,"Upper Coomera QLD, Australia",9157
18286,willow-vale,Willow Vale,Willow Vale,4209,-27.832903,153.273395,-27.816174,153.290101,-27.872048,153.232512,-27.816174,153.290101,-27.872048,153.232512,suburb,103,ChIJtU1ncjcUkWsR4J3e81qjAgU,"Willow Vale QLD 4209, Australia",9158
18287,guanaba,Guanaba,Guanaba,4210,-27.92721,153.26064,-27.9149,153.268767,-27.961788,153.206395,-27.9149,153.268767,-27.961788,153.206395,suburb,103,ChIJdanHk1IXkWsRQKPe81qjAgU,"Guanaba QLD, Australia",9159
18288,maudsland,Maudsland,Maudsland,4210,-27.946284,153.270128,-27.906053,153.303877,-27.975831,153.259748,-27.906053,153.303877,-27.975831,153.259748,suburb,103,ChIJzVOw21sXkWsRIKTe81qjAgU,"Maudsland QLD, Australia",9160
18289,oxenford,Oxenford,Oxenford,4210,-27.901492,153.312962,-27.876816,153.329569,-27.927703,153.27692,-27.876816,153.329569,-27.927703,153.27692,suburb,103,ChIJbesu4i0RkWsRQKXe81qjAgU,"Oxenford QLD, Australia",9161
18290,wongawallan,Wongawallan,Wongawallan,4210,-27.880238,153.237483,-27.850616,153.268214,-27.922905,153.195245,-27.850616,153.268214,-27.922905,153.195245,suburb,103,ChIJ5fwFDbQQkWsR0Kfe81qjAgU,"Wongawallan QLD 4210, Australia",9163
18291,advancetown,Advancetown,Advancetown,4211,-28.046845,153.289894,-28.007164,153.318318,-28.122716,153.225021,-28.007164,153.318318,-28.122716,153.225021,suburb,103,ChIJc5Mb75gekWsRoJ_e81qjAgU,"Advancetown QLD, Australia",9164
18292,beechmont,Beechmont,Beechmont,4211,-28.126299,153.192496,-28.071793,153.231875,-28.179118,153.153923,-28.071793,153.231875,-28.179118,153.153923,suburb,103,ChIJuWqHx-ffkGsREKDe81qjAgU,"Beechmont QLD 4211, Australia",9165
18293,binna-burra,Binna Burra,Binna Burra,4211,-28.194315,153.187811,-28.149518,153.208572,-28.256505,153.155877,-28.149518,153.208572,-28.256505,153.155877,suburb,103,ChIJN78_2O_dkGsRwN3e81qjAgU,"Binna Burra QLD 4211, Australia",9166
18294,carrara,Carrara,Carrara,4211,-28.005145,153.350748,-27.995171,153.394766,-28.04538,153.342579,-27.995171,153.394766,-28.04538,153.342579,suburb,103,ChIJk1rll9UEkWsRYKHe81qjAgU,"Carrara QLD, Australia",9167
18295,clagiraba,Clagiraba,Clagiraba,4211,-27.981769,153.248586,-27.956527,153.289309,-28.03102,153.206944,-27.956527,153.289309,-28.03102,153.206944,suburb,103,ChIJj_rdc_wYkWsRoKHe81qjAgU,"Clagiraba QLD, Australia",9168
18296,gaven,Gaven,Gaven,4211,-27.953338,153.337062,-27.925927,153.347168,-27.97684,153.323351,-27.925927,153.347168,-27.97684,153.323351,suburb,103,ChIJMzGefYUQkWsREKPe81qjAgU,"Gaven QLD 4211, Australia",9169
18297,gilston,Gilston,Gilston,4211,-28.039318,153.310418,-28.007674,153.323846,-28.047001,153.28337,-28.007674,153.323846,-28.047001,153.28337,suburb,103,ChIJs8x-PvwbkWsRIKPe81qjAgU,"Gilston QLD, Australia",9170
18298,highland-park,Highland Park,Highland Park,4211,-28.013628,153.334946,-28.006147,153.349431,-28.022688,153.314564,-28.006147,153.349431,-28.022688,153.314564,suburb,103,ChIJ04jdBpAbkWsR4OPe81qjAgU,"Highland Park QLD 4211, Australia",9171
18299,lower-beechmont,Lower Beechmont,Lower Beechmont,4211,-28.047645,153.246093,-28.010672,153.261356,-28.084193,153.21333,-28.010672,153.261356,-28.084193,153.21333,suburb,103,ChIJ6zLnviMfkWsRAKTe81qjAgU,"Lower Beechmont QLD 4211, Australia",9172
18300,mount-nathan,Mount Nathan,Mount Nathan,4211,-27.963165,153.274252,-27.952317,153.300728,-28.0079,153.245763,-27.952317,153.300728,-28.0079,153.245763,suburb,103,ChIJudgPZr0ZkWsRkKTe81qjAgU,"Mount Nathan QLD, Australia",9173
18301,natural-bridge,Natural Bridge,Natural Bridge,4211,-28.198849,153.230905,-28.178993,153.266782,-28.264724,153.183819,-28.178993,153.266782,-28.264724,153.183819,suburb,103,ChIJ8bX9l2rnkGsR0KTe81qjAgU,"Natural Bridge QLD 4211, Australia",9174
18302,nerang,Nerang,Nerang,4211,-27.998939,153.338856,-27.942676,153.36127,-28.012076,153.279451,-27.942676,153.36127,-28.012076,153.279451,suburb,103,ChIJa7ZZ1xQakWsR4KTe81qjAgU,"Nerang QLD, Australia",9175
18303,numinbah-valley,Numinbah Valley,Numinbah Valley,4211,-28.140824,153.224008,-28.102304,153.29755,-28.201137,153.191809,-28.102304,153.29755,-28.201137,153.191809,suburb,103,ChIJ4csbK1LgkGsRMKXe81qjAgU,"Numinbah Valley QLD, Australia",9178
18304,pacific-pines,Pacific Pines,Pacific Pines,4211,-27.946624,153.325613,-27.924064,153.337205,-27.956544,153.296296,-27.924064,153.337205,-27.956544,153.296296,suburb,103,ChIJ17Ly6b4QkWsRoN3e81qjAgU,"Pacific Pines QLD 4211, Australia",9179
18305,southern-lamington,Southern Lamington,Southern Lamington,4211,-28.282283,153.100779,-28.230509,153.168956,-28.357715,153.007764,-28.230509,153.168956,-28.357715,153.007764,suburb,103,ChIJF_GW2VrbkGsR4OIgf_HuAAQ,"Southern Lamington QLD 4211, Australia",9180
18306,helensvale,Helensvale,Helensvale,4212,-27.922412,153.337877,-27.875933,153.38311,-27.94154,153.314559,-27.875933,153.38311,-27.94154,153.314559,suburb,103,ChIJnQyIyDgQkWsRUKPe81qjAgU,"Helensvale QLD 4212, Australia",9181
18307,hope-island,Hope Island,Hope Island,4212,-27.869965,153.351201,-27.846083,153.382799,-27.888765,153.332763,-27.846083,153.382799,-27.888765,153.332763,suburb,103,ChIJpUjjJcARkWsRgKPe81qjAgU,"Hope Island QLD, Australia",9183
18308,austinville,Austinville,Austinville,4213,-28.127668,153.316291,-28.115944,153.330173,-28.200233,153.289271,-28.115944,153.330173,-28.200233,153.289271,suburb,103,ChIJD9AFsyTikGsR8J_e81qjAgU,"Austinville QLD 4213, Australia",9185
18309,bonogin,Bonogin,Bonogin,4213,-28.142901,153.334435,-28.103958,153.397772,-28.186079,153.318099,-28.103958,153.397772,-28.186079,153.318099,suburb,103,ChIJgweL3eAckWsRsKDe81qjAgU,"Bonogin QLD 4213, Australia",9186
18310,mudgeeraba,Mudgeeraba,Mudgeeraba,4213,-28.080541,153.365908,-28.049471,153.393187,-28.119082,153.307827,-28.049471,153.393187,-28.119082,153.307827,suburb,103,ChIJP_TQSDgbkWsRsKTe81qjAgU,"Mudgeeraba QLD 4213, Australia",9187
18311,neranwood,Neranwood,Neranwood,4213,-28.1207,153.311608,-28.107181,153.319483,-28.130081,153.288942,-28.107181,153.319483,-28.130081,153.288942,suburb,103,ChIJgXVNTvsdkWsRgA_f81qjAgU,"Neranwood QLD 4213, Australia",9188
18312,springbrook,Springbrook,Springbrook,4213,-28.192246,153.266423,-28.128462,153.316943,-28.24122,153.237944,-28.128462,153.316943,-28.24122,153.237944,suburb,103,ChIJW9K6oOIdkWsRQKbe81qjAgU,"Springbrook QLD 4213, Australia",9189
18313,tallai,Tallai,Tallai,4213,-28.069507,153.351782,-28.041339,153.354817,-28.083875,153.29002,-28.041339,153.354817,-28.083875,153.29002,suburb,103,ChIJgcRD9D8bkWsRoKbe81qjAgU,"Tallai QLD 4213, Australia",9190
18314,worongary,Worongary,Worongary,4213,-28.022954,153.347739,-28.017861,153.355766,-28.06327,153.310513,-28.017861,153.355766,-28.06327,153.310513,suburb,103,ChIJeeZ-5oYbkWsR8Kfe81qjAgU,"Worongary QLD 4213, Australia",9191
18315,arundel,Arundel,Arundel,4214,-27.947354,153.374365,-27.919003,153.390494,-27.961502,153.338072,-27.919003,153.390494,-27.961502,153.338072,suburb,103,ChIJR8zJxUYQkWsR0J_e81qjAgU,"Arundel QLD, Australia",9192
18316,ashmore,Ashmore,Ashmore,4214,-27.986423,153.380719,-27.975937,153.401103,-28.000136,153.341075,-27.975937,153.401103,-28.000136,153.341075,suburb,103,ChIJaYHf5bMakWsR4J_e81qjAgU,"Ashmore QLD, Australia",9195
18317,molendinar,Molendinar,Molendinar,4214,-27.982808,153.372106,-27.960961,153.380864,-27.987479,153.34155,-27.960961,153.380864,-27.987479,153.34155,suburb,103,ChIJ9cSbiKYakWsRgKTe81qjAgU,"Molendinar QLD 4214, Australia",9197
